#    L    TT             EE             BB             TE             PP             TP             EP          
   134    0.37634E+04    0.11162E+01    0.37415E-01   -0.41684E+02    0.61048E-07   -0.19911E-03   -0.75412E-06
   135    0.37968E+04    0.11165E+01    0.36712E-01   -0.41959E+02    0.60603E-07   -0.19620E-03   -0.74647E-06
   136    0.38301E+04    0.11162E+01    0.36012E-01   -0.42213E+02    0.60162E-07   -0.19333E-03   -0.73916E-06
   137    0.38634E+04    0.11155E+01    0.35316E-01   -0.42450E+02    0.59725E-07   -0.19050E-03   -0.73221E-06
   138    0.38966E+04    0.11142E+01    0.34624E-01   -0.42668E+02    0.59292E-07   -0.18772E-03   -0.72559E-06
   139    0.39297E+04    0.11126E+01    0.33937E-01   -0.42866E+02    0.58864E-07   -0.18497E-03   -0.71933E-06
   140    0.39629E+04    0.11104E+01    0.33255E-01   -0.43045E+02    0.58440E-07   -0.18227E-03   -0.71342E-06
   141    0.39959E+04    0.11076E+01    0.32579E-01   -0.43203E+02    0.58020E-07   -0.17961E-03   -0.70786E-06
   142    0.40289E+04    0.11045E+01    0.31910E-01   -0.43340E+02    0.57604E-07   -0.17698E-03   -0.70265E-06
   143    0.40618E+04    0.11008E+01    0.31247E-01   -0.43456E+02    0.57192E-07   -0.17440E-03   -0.69780E-06
   144    0.40946E+04    0.10967E+01    0.30592E-01   -0.43552E+02    0.56784E-07   -0.17186E-03   -0.69329E-06
   145    0.41273E+04    0.10922E+01    0.29945E-01   -0.43625E+02    0.56380E-07   -0.16936E-03   -0.68915E-06
   146    0.41600E+04    0.10872E+01    0.29307E-01   -0.43677E+02    0.55981E-07   -0.16690E-03   -0.68536E-06
   147    0.41924E+04    0.10817E+01    0.28678E-01   -0.43706E+02    0.55585E-07   -0.16447E-03   -0.68192E-06
   148    0.42247E+04    0.10758E+01    0.28058E-01   -0.43713E+02    0.55192E-07   -0.16209E-03   -0.67885E-06
   149    0.42569E+04    0.10695E+01    0.27448E-01   -0.43697E+02    0.54804E-07   -0.15974E-03   -0.67613E-06
   150    0.42888E+04    0.10628E+01    0.26849E-01   -0.43656E+02    0.54420E-07   -0.15743E-03   -0.67377E-06
   151    0.43207E+04    0.10558E+01    0.26261E-01   -0.43592E+02    0.54039E-07   -0.15516E-03   -0.67177E-06
   152    0.43522E+04    0.10482E+01    0.25684E-01   -0.43505E+02    0.53662E-07   -0.15292E-03   -0.67009E-06
   153    0.43836E+04    0.10403E+01    0.25118E-01   -0.43392E+02    0.53288E-07   -0.15072E-03   -0.66868E-06
   154    0.44148E+04    0.10321E+01    0.24564E-01   -0.43256E+02    0.52918E-07   -0.14856E-03   -0.66751E-06
   155    0.44458E+04    0.10236E+01    0.24022E-01   -0.43094E+02    0.52552E-07   -0.14643E-03   -0.66653E-06
   156    0.44764E+04    0.10147E+01    0.23491E-01   -0.42909E+02    0.52190E-07   -0.14433E-03   -0.66569E-06
