#    L    TT             EE             TE             PP             TP          
   284    0.43146E+04    0.70010E+01    0.11044E+03    0.12589E+07    0.10068E+04
   285    0.42826E+04    0.71623E+01    0.11116E+03    0.12530E+07    0.99859E+03
   286    0.42503E+04    0.73251E+01    0.11184E+03    0.12472E+07    0.99039E+03
   287    0.42178E+04    0.74895E+01    0.11249E+03    0.12414E+07    0.98223E+03
   288    0.41853E+04    0.76553E+01    0.11311E+03    0.12357E+07    0.97412E+03
   289    0.41525E+04    0.78225E+01    0.11369E+03    0.12300E+07    0.96605E+03
   290    0.41197E+04    0.79910E+01    0.11425E+03    0.12243E+07    0.95803E+03
   291    0.40867E+04    0.81615E+01    0.11475E+03    0.12187E+07    0.95006E+03
   292    0.40534E+04    0.83329E+01    0.11523E+03    0.12131E+07    0.94213E+03
   293    0.40202E+04    0.85048E+01    0.11566E+03    0.12075E+07    0.93425E+03
   294    0.39868E+04    0.86786E+01    0.11607E+03    0.12020E+07    0.92641E+03
   295    0.39535E+04    0.88530E+01    0.11644E+03    0.11965E+07    0.91861E+03
   296    0.39200E+04    0.90293E+01    0.11677E+03    0.11911E+07    0.91085E+03
   297    0.38864E+04    0.92053E+01    0.11706E+03    0.11857E+07    0.90314E+03
   298    0.38527E+04    0.93833E+01    0.11732E+03    0.11803E+07    0.89546E+03
   299    0.38190E+04    0.95624E+01    0.11753E+03    0.11750E+07    0.88783E+03
   300    0.37852E+04    0.97413E+01    0.11770E+03    0.11697E+07    0.88023E+03
   301    0.37514E+04    0.99214E+01    0.11784E+03    0.11645E+07    0.87267E+03
   302    0.37177E+04    0.10102E+02    0.11796E+03    0.11592E+07    0.86516E+03
   303    0.36839E+04    0.10284E+02    0.11802E+03    0.11541E+07    0.85768E+03
   304    0.36501E+04    0.10466E+02    0.11804E+03    0.11489E+07    0.85024E+03
   305    0.36163E+04    0.10649E+02    0.11802E+03    0.11438E+07    0.84284E+03
   306    0.35826E+04    0.10832E+02    0.11797E+03    0.11387E+07    0.83548E+03
   307    0.35489E+04    0.11015E+02    0.11787E+03    0.11336E+07    0.82817E+03
   308    0.35152E+04    0.11200E+02    0.11775E+03    0.11286E+07    0.82089E+03
   309    0.34817E+04    0.11384E+02    0.11758E+03    0.11236E+07    0.81366E+03
   310    0.34481E+04    0.11568E+02    0.11737E+03    0.11186E+07    0.80647E+03
   311    0.34147E+04    0.11754E+02    0.11712E+03    0.11137E+07    0.79932E+03
   312    0.33814E+04    0.11939E+02    0.11684E+03    0.11088E+07    0.79222E+03
   313    0.33481E+04    0.12124E+02    0.11651E+03    0.11040E+07    0.78516E+03
