#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   108    0.29043E+04   -0.28794E+02    0.33972E-05   -0.28794E+02    0.87282E+00   -0.91048E-08    0.33972E-05   -0.91048E-08    0.64863E-11
   109    0.29378E+04   -0.29414E+02    0.33252E-05   -0.29414E+02    0.88434E+00   -0.92599E-08    0.33252E-05   -0.92599E-08    0.63205E-11
   110    0.29714E+04   -0.30026E+02    0.32554E-05   -0.30026E+02    0.89551E+00   -0.93748E-08    0.32554E-05   -0.93748E-08    0.61599E-11
   111    0.30051E+04   -0.30633E+02    0.31876E-05   -0.30633E+02    0.90641E+00   -0.94424E-08    0.31876E-05   -0.94424E-08    0.60040E-11
   112    0.30389E+04   -0.31234E+02    0.31219E-05   -0.31234E+02    0.91695E+00   -0.94637E-08    0.31219E-05   -0.94637E-08    0.58528E-11
   113    0.30730E+04   -0.31827E+02    0.30581E-05   -0.31827E+02    0.92715E+00   -0.94424E-08    0.30581E-05   -0.94424E-08    0.57062E-11
   114    0.31072E+04   -0.32411E+02    0.29963E-05   -0.32411E+02    0.93692E+00   -0.93819E-08    0.29963E-05   -0.93819E-08    0.55640E-11
   115    0.31415E+04   -0.32986E+02    0.29363E-05   -0.32986E+02    0.94642E+00   -0.92854E-08    0.29363E-05   -0.92854E-08    0.54260E-11
   116    0.31759E+04   -0.33552E+02    0.28780E-05   -0.33552E+02    0.95543E+00   -0.91565E-08    0.28780E-05   -0.91565E-08    0.52923E-11
   117    0.32106E+04   -0.34107E+02    0.28215E-05   -0.34107E+02    0.96402E+00   -0.89986E-08    0.28215E-05   -0.89986E-08    0.51626E-11
   118    0.32454E+04   -0.34652E+02    0.27667E-05   -0.34652E+02    0.97234E+00   -0.88151E-08    0.27667E-05   -0.88151E-08    0.50369E-11
   119    0.32801E+04   -0.35186E+02    0.27134E-05   -0.35186E+02    0.98025E+00   -0.86094E-08    0.27134E-05   -0.86094E-08    0.49150E-11
   120    0.33151E+04   -0.35708E+02    0.26617E-05   -0.35708E+02    0.98759E+00   -0.83849E-08    0.26617E-05   -0.83849E-08    0.47968E-11
   121    0.33499E+04   -0.36217E+02    0.26114E-05   -0.36217E+02    0.99467E+00   -0.81451E-08    0.26114E-05   -0.81451E-08    0.46822E-11
   122    0.33849E+04   -0.36714E+02    0.25626E-05   -0.36714E+02    0.10012E+01   -0.78933E-08    0.25626E-05   -0.78933E-08    0.45710E-11
   123    0.34199E+04   -0.37198E+02    0.25151E-05   -0.37198E+02    0.10072E+01   -0.76331E-08    0.25151E-05   -0.76331E-08    0.44632E-11
   124    0.34550E+04   -0.37665E+02    0.24689E-05   -0.37665E+02    0.10129E+01   -0.73677E-08    0.24689E-05   -0.73677E-08    0.43587E-11
   125    0.34900E+04   -0.38119E+02    0.24240E-05   -0.38119E+02    0.10180E+01   -0.71007E-08    0.24240E-05   -0.71007E-08    0.42572E-11
   126    0.35251E+04   -0.38559E+02    0.23802E-05   -0.38559E+02    0.10227E+01   -0.68355E-08    0.23802E-05   -0.68355E-08    0.41588E-11
   127    0.35601E+04   -0.38982E+02    0.23376E-05   -0.38982E+02    0.10269E+01   -0.65754E-08    0.23376E-05   -0.65754E-08    0.40632E-11
   128    0.35951E+04   -0.39390E+02    0.22960E-05   -0.39390E+02    0.10307E+01   -0.63239E-08    0.22960E-05   -0.63239E-08    0.39704E-11
   129    0.36302E+04   -0.39781E+02    0.22554E-05   -0.39781E+02    0.10339E+01   -0.60845E-08    0.22554E-05   -0.60845E-08    0.38802E-11
   130    0.36652E+04   -0.40154E+02    0.22158E-05   -0.40154E+02    0.10366E+01   -0.58604E-08    0.22158E-05   -0.58604E-08    0.37926E-11
   131    0.37002E+04   -0.40510E+02    0.21770E-05   -0.40510E+02    0.10389E+01   -0.56545E-08    0.21770E-05   -0.56545E-08    0.37073E-11
   132    0.37352E+04   -0.40847E+02    0.21391E-05   -0.40847E+02    0.10406E+01   -0.54665E-08    0.21391E-05   -0.54665E-08    0.36244E-11
   133    0.37701E+04   -0.41167E+02    0.21020E-05   -0.41167E+02    0.10419E+01   -0.52956E-08    0.21020E-05   -0.52956E-08    0.35437E-11
   134    0.38049E+04   -0.41466E+02    0.20658E-05   -0.41466E+02    0.10427E+01   -0.51408E-08    0.20658E-05   -0.51408E-08    0.34653E-11
   135    0.38397E+04   -0.41746E+02    0.20303E-05   -0.41746E+02    0.10430E+01   -0.50013E-08    0.20303E-05   -0.50013E-08    0.33891E-11
   136    0.38744E+04   -0.42004E+02    0.19957E-05   -0.42004E+02    0.10427E+01   -0.48761E-08    0.19957E-05   -0.48761E-08    0.33149E-11
   137    0.39090E+04   -0.42242E+02    0.19618E-05   -0.42242E+02    0.10420E+01   -0.47643E-08    0.19618E-05   -0.47643E-08    0.32428E-11
   138    0.39434E+04   -0.42459E+02    0.19286E-05   -0.42459E+02    0.10408E+01   -0.46650E-08    0.19286E-05   -0.46650E-08    0.31727E-11
   139    0.39776E+04   -0.42654E+02    0.18962E-05   -0.42654E+02    0.10392E+01   -0.45774E-08    0.18962E-05   -0.45774E-08    0.31046E-11
