#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   147    0.41816E+04   -0.43358E+02    0.32960E-05   -0.43358E+02    0.10196E+01   -0.40637E-08    0.32960E-05   -0.40637E-08    0.22031E-11
   148    0.42143E+04   -0.43393E+02    0.32364E-05   -0.43393E+02    0.10148E+01   -0.40287E-08    0.32364E-05   -0.40287E-08    0.21591E-11
   149    0.42469E+04   -0.43405E+02    0.31781E-05   -0.43405E+02    0.10095E+01   -0.39959E-08    0.31781E-05   -0.39959E-08    0.21161E-11
   150    0.42793E+04   -0.43391E+02    0.31212E-05   -0.43391E+02    0.10039E+01   -0.39652E-08    0.31212E-05   -0.39652E-08    0.20742E-11
   151    0.43115E+04   -0.43353E+02    0.30655E-05   -0.43353E+02    0.99794E+00   -0.39366E-08    0.30655E-05   -0.39366E-08    0.20333E-11
   152    0.43433E+04   -0.43291E+02    0.30111E-05   -0.43291E+02    0.99145E+00   -0.39098E-08    0.30111E-05   -0.39098E-08    0.19933E-11
   153    0.43751E+04   -0.43202E+02    0.29578E-05   -0.43202E+02    0.98464E+00   -0.38845E-08    0.29578E-05   -0.38845E-08    0.19543E-11
   154    0.44065E+04   -0.43089E+02    0.29058E-05   -0.43089E+02    0.97749E+00   -0.38606E-08    0.29058E-05   -0.38606E-08    0.19163E-11
   155    0.44378E+04   -0.42950E+02    0.28548E-05   -0.42950E+02    0.97001E+00   -0.38378E-08    0.28548E-05   -0.38378E-08    0.18791E-11
   156    0.44687E+04   -0.42786E+02    0.28050E-05   -0.42786E+02    0.96222E+00   -0.38159E-08    0.28050E-05   -0.38159E-08    0.18429E-11
   157    0.44994E+04   -0.42595E+02    0.27563E-05   -0.42595E+02    0.95410E+00   -0.37947E-08    0.27563E-05   -0.37947E-08    0.18075E-11
   158    0.45299E+04   -0.42378E+02    0.27087E-05   -0.42378E+02    0.94573E+00   -0.37740E-08    0.27087E-05   -0.37740E-08    0.17730E-11
   159    0.45600E+04   -0.42135E+02    0.26622E-05   -0.42135E+02    0.93698E+00   -0.37535E-08    0.26622E-05   -0.37535E-08    0.17393E-11
   160    0.45899E+04   -0.41865E+02    0.26167E-05   -0.41865E+02    0.92798E+00   -0.37329E-08    0.26167E-05   -0.37329E-08    0.17064E-11
   161    0.46195E+04   -0.41569E+02    0.25722E-05   -0.41569E+02    0.91882E+00   -0.37122E-08    0.25722E-05   -0.37122E-08    0.16743E-11
   162    0.46489E+04   -0.41247E+02    0.25287E-05   -0.41247E+02    0.90936E+00   -0.36910E-08    0.25287E-05   -0.36910E-08    0.16430E-11
   163    0.46780E+04   -0.40898E+02    0.24862E-05   -0.40898E+02    0.89966E+00   -0.36691E-08    0.24862E-05   -0.36691E-08    0.16124E-11
   164    0.47067E+04   -0.40522E+02    0.24446E-05   -0.40522E+02    0.88980E+00   -0.36463E-08    0.24446E-05   -0.36463E-08    0.15826E-11
   165    0.47352E+04   -0.40119E+02    0.24039E-05   -0.40119E+02    0.87972E+00   -0.36224E-08    0.24039E-05   -0.36224E-08    0.15535E-11
   166    0.47633E+04   -0.39689E+02    0.23641E-05   -0.39689E+02    0.86957E+00   -0.35971E-08    0.23641E-05   -0.35971E-08    0.15250E-11
   167    0.47912E+04   -0.39233E+02    0.23252E-05   -0.39233E+02    0.85911E+00   -0.35703E-08    0.23252E-05   -0.35703E-08    0.14973E-11
   168    0.48187E+04   -0.38749E+02    0.22872E-05   -0.38749E+02    0.84874E+00   -0.35417E-08    0.22872E-05   -0.35417E-08    0.14702E-11
   169    0.48458E+04   -0.38237E+02    0.22499E-05   -0.38237E+02    0.83815E+00   -0.35110E-08    0.22499E-05   -0.35110E-08    0.14437E-11
   170    0.48725E+04   -0.37698E+02    0.22135E-05   -0.37698E+02    0.82756E+00   -0.34781E-08    0.22135E-05   -0.34781E-08    0.14179E-11
   171    0.48988E+04   -0.37131E+02    0.21779E-05   -0.37131E+02    0.81699E+00   -0.34427E-08    0.21779E-05   -0.34427E-08    0.13926E-11
   172    0.49246E+04   -0.36536E+02    0.21430E-05   -0.36536E+02    0.80636E+00   -0.34046E-08    0.21430E-05   -0.34046E-08    0.13679E-11
   173    0.49500E+04   -0.35914E+02    0.21088E-05   -0.35914E+02    0.79567E+00   -0.33636E-08    0.21088E-05   -0.33636E-08    0.13438E-11
