#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   149    0.43653E+04   -0.43246E+02   -0.47327E-05   -0.43246E+02    0.98868E+00   -0.67591E-08   -0.47327E-05   -0.67591E-08    0.55250E-11
   150    0.43975E+04   -0.43144E+02   -0.46541E-05   -0.43144E+02    0.98163E+00   -0.66922E-08   -0.46541E-05   -0.66922E-08    0.54191E-11
   151    0.44295E+04   -0.43018E+02   -0.45771E-05   -0.43018E+02    0.97420E+00   -0.66274E-08   -0.45771E-05   -0.66274E-08    0.53158E-11
   152    0.44612E+04   -0.42864E+02   -0.45017E-05   -0.42864E+02    0.96631E+00   -0.65645E-08   -0.45017E-05   -0.65645E-08    0.52148E-11
   153    0.44927E+04   -0.42682E+02   -0.44279E-05   -0.42682E+02    0.95813E+00   -0.65031E-08   -0.44279E-05   -0.65031E-08    0.51162E-11
   154    0.45239E+04   -0.42472E+02   -0.43556E-05   -0.42472E+02    0.94965E+00   -0.64430E-08   -0.43556E-05   -0.64430E-08    0.50200E-11
   155    0.45548E+04   -0.42236E+02   -0.42847E-05   -0.42236E+02    0.94088E+00   -0.63841E-08   -0.42847E-05   -0.63841E-08    0.49260E-11
   156    0.45853E+04   -0.41973E+02   -0.42154E-05   -0.41973E+02    0.93184E+00   -0.63261E-08   -0.42154E-05   -0.63261E-08    0.48343E-11
   157    0.46156E+04   -0.41681E+02   -0.41475E-05   -0.41681E+02    0.92252E+00   -0.62688E-08   -0.41475E-05   -0.62688E-08    0.47447E-11
   158    0.46456E+04   -0.41361E+02   -0.40810E-05   -0.41361E+02    0.91301E+00   -0.62120E-08   -0.40810E-05   -0.62120E-08    0.46572E-11
   159    0.46752E+04   -0.41013E+02   -0.40159E-05   -0.41013E+02    0.90317E+00   -0.61554E-08   -0.40159E-05   -0.61554E-08    0.45719E-11
   160    0.47045E+04   -0.40636E+02   -0.39521E-05   -0.40636E+02    0.89314E+00   -0.60989E-08   -0.39521E-05   -0.60989E-08    0.44885E-11
   161    0.47335E+04   -0.40232E+02   -0.38897E-05   -0.40232E+02    0.88302E+00   -0.60422E-08   -0.38897E-05   -0.60422E-08    0.44072E-11
   162    0.47621E+04   -0.39800E+02   -0.38285E-05   -0.39800E+02    0.87266E+00   -0.59850E-08   -0.38285E-05   -0.59850E-08    0.43277E-11
   163    0.47906E+04   -0.39339E+02   -0.37686E-05   -0.39339E+02    0.86214E+00   -0.59273E-08   -0.37686E-05   -0.59273E-08    0.42502E-11
   164    0.48185E+04   -0.38851E+02   -0.37100E-05   -0.38851E+02    0.85154E+00   -0.58687E-08   -0.37100E-05   -0.58687E-08    0.41744E-11
   165    0.48461E+04   -0.38333E+02   -0.36525E-05   -0.38333E+02    0.84080E+00   -0.58091E-08   -0.36525E-05   -0.58091E-08    0.41005E-11
   166    0.48734E+04   -0.37787E+02   -0.35962E-05   -0.37787E+02    0.83007E+00   -0.57482E-08   -0.35962E-05   -0.57482E-08    0.40283E-11
   167    0.49004E+04   -0.37214E+02   -0.35411E-05   -0.37214E+02    0.81912E+00   -0.56858E-08   -0.35411E-05   -0.56858E-08    0.39577E-11
   168    0.49268E+04   -0.36611E+02   -0.34871E-05   -0.36611E+02    0.80835E+00   -0.56217E-08   -0.34871E-05   -0.56217E-08    0.38888E-11
   169    0.49529E+04   -0.35980E+02   -0.34341E-05   -0.35980E+02    0.79746E+00   -0.55557E-08   -0.34341E-05   -0.55557E-08    0.38214E-11
   170    0.49785E+04   -0.35320E+02   -0.33822E-05   -0.35320E+02    0.78668E+00   -0.54875E-08   -0.33822E-05   -0.54875E-08    0.37556E-11
   171    0.50037E+04   -0.34631E+02   -0.33313E-05   -0.34631E+02    0.77602E+00   -0.54169E-08   -0.33313E-05   -0.54169E-08    0.36913E-11
   172    0.50283E+04   -0.33913E+02   -0.32814E-05   -0.33913E+02    0.76540E+00   -0.53438E-08   -0.32814E-05   -0.53438E-08    0.36284E-11
