#    L    TT             EE             TE             PP             TP          
   200    0.55115E+04    0.67555E+00    0.44236E-01    0.35479E+07   -0.55986E+04
   201    0.55184E+04    0.68697E+00    0.15353E+01    0.35285E+07   -0.55481E+04
   202    0.55246E+04    0.69978E+00    0.30435E+01    0.35093E+07   -0.54984E+04
   203    0.55302E+04    0.71403E+00    0.45694E+01    0.34903E+07   -0.54493E+04
   204    0.55349E+04    0.72972E+00    0.61098E+01    0.34715E+07   -0.54010E+04
   205    0.55391E+04    0.74691E+00    0.76668E+01    0.34528E+07   -0.53533E+04
   206    0.55425E+04    0.76562E+00    0.92391E+01    0.34342E+07   -0.53063E+04
   207    0.55453E+04    0.78587E+00    0.10826E+02    0.34158E+07   -0.52599E+04
   208    0.55472E+04    0.80770E+00    0.12427E+02    0.33976E+07   -0.52142E+04
   209    0.55485E+04    0.83114E+00    0.14041E+02    0.33795E+07   -0.51692E+04
   210    0.55491E+04    0.85623E+00    0.15667E+02    0.33615E+07   -0.51248E+04
   211    0.55490E+04    0.88299E+00    0.17306E+02    0.33438E+07   -0.50810E+04
   212    0.55482E+04    0.91144E+00    0.18955E+02    0.33261E+07   -0.50379E+04
   213    0.55467E+04    0.94164E+00    0.20615E+02    0.33086E+07   -0.49954E+04
   214    0.55444E+04    0.97356E+00    0.22285E+02    0.32913E+07   -0.49535E+04
   215    0.55416E+04    0.10074E+01    0.23963E+02    0.32741E+07   -0.49121E+04
   216    0.55379E+04    0.10429E+01    0.25651E+02    0.32570E+07   -0.48714E+04
   217    0.55337E+04    0.10804E+01    0.27345E+02    0.32401E+07   -0.48313E+04
   218    0.55288E+04    0.11197E+01    0.29046E+02    0.32233E+07   -0.47917E+04
   219    0.55233E+04    0.11608E+01    0.30754E+02    0.32066E+07   -0.47527E+04
   220    0.55170E+04    0.12040E+01    0.32466E+02    0.31901E+07   -0.47142E+04
   221    0.55102E+04    0.12490E+01    0.34182E+02    0.31737E+07   -0.46763E+04
   222    0.55027E+04    0.12962E+01    0.35902E+02    0.31575E+07   -0.46389E+04
   223    0.54944E+04    0.13453E+01    0.37626E+02    0.31414E+07   -0.46021E+04
   224    0.54856E+04    0.13964E+01    0.39350E+02    0.31254E+07   -0.45658E+04
   225    0.54761E+04    0.14497E+01    0.41077E+02    0.31095E+07   -0.45300E+04
   226    0.54660E+04    0.15050E+01    0.42803E+02    0.30938E+07   -0.44947E+04
   227    0.54552E+04    0.15625E+01    0.44530E+02    0.30782E+07   -0.44599E+04
   228    0.54439E+04    0.16221E+01    0.46255E+02    0.30627E+07   -0.44256E+04
   229    0.54319E+04    0.16838E+01    0.47977E+02    0.30473E+07   -0.43918E+04
   230    0.54193E+04    0.17478E+01    0.49697E+02    0.30321E+07   -0.43585E+04
   231    0.54059E+04    0.18140E+01    0.51413E+02    0.30170E+07   -0.43256E+04
   232    0.53920E+04    0.18823E+01    0.53125E+02    0.30020E+07   -0.42932E+04
   233    0.53775E+04    0.19530E+01    0.54830E+02    0.29871E+07   -0.42612E+04
