#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   159    0.64050E+04   -0.42176E+02   -0.16359E-04   -0.42176E+02    0.93700E+00   -0.52335E-08   -0.16359E-04   -0.52335E-08    0.71812E-12
   160    0.64079E+04   -0.41904E+02   -0.16080E-04   -0.41904E+02    0.92801E+00   -0.51652E-08   -0.16080E-04   -0.51652E-08    0.70445E-12
   161    0.64111E+04   -0.41606E+02   -0.15807E-04   -0.41606E+02    0.91885E+00   -0.50966E-08   -0.15807E-04   -0.50966E-08    0.69112E-12
   162    0.64143E+04   -0.41282E+02   -0.15539E-04   -0.41282E+02    0.90939E+00   -0.50275E-08   -0.15539E-04   -0.50275E-08    0.67811E-12
   163    0.64179E+04   -0.40931E+02   -0.15277E-04   -0.40931E+02    0.89969E+00   -0.49579E-08   -0.15277E-04   -0.49579E-08    0.66541E-12
   164    0.64214E+04   -0.40554E+02   -0.15021E-04   -0.40554E+02    0.88984E+00   -0.48875E-08   -0.15021E-04   -0.48875E-08    0.65302E-12
   165    0.64251E+04   -0.40148E+02   -0.14769E-04   -0.40148E+02    0.87976E+00   -0.48164E-08   -0.14769E-04   -0.48164E-08    0.64093E-12
   166    0.64290E+04   -0.39716E+02   -0.14523E-04   -0.39716E+02    0.86960E+00   -0.47444E-08   -0.14523E-04   -0.47444E-08    0.62913E-12
   167    0.64330E+04   -0.39259E+02   -0.14282E-04   -0.39259E+02    0.85915E+00   -0.46714E-08   -0.14282E-04   -0.46714E-08    0.61761E-12
   168    0.64369E+04   -0.38773E+02   -0.14046E-04   -0.38773E+02    0.84878E+00   -0.45973E-08   -0.14046E-04   -0.45973E-08    0.60636E-12
   169    0.64409E+04   -0.38259E+02   -0.13815E-04   -0.38259E+02    0.83819E+00   -0.45220E-08   -0.13815E-04   -0.45220E-08    0.59538E-12
   170    0.64449E+04   -0.37719E+02   -0.13588E-04   -0.37719E+02    0.82760E+00   -0.44453E-08   -0.13588E-04   -0.44453E-08    0.58465E-12
   171    0.64488E+04   -0.37150E+02   -0.13366E-04   -0.37150E+02    0.81703E+00   -0.43673E-08   -0.13366E-04   -0.43673E-08    0.57417E-12
   172    0.64526E+04   -0.36553E+02   -0.13149E-04   -0.36553E+02    0.80640E+00   -0.42877E-08   -0.13149E-04   -0.42877E-08    0.56393E-12
