#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   108    0.35530E+04   -0.23559E+02   -0.19385E-05   -0.23559E+02    0.64598E+00   -0.14330E-07   -0.19385E-05   -0.14330E-07    0.11054E-10
   109    0.35640E+04   -0.23980E+02   -0.19111E-05   -0.23980E+02    0.65372E+00   -0.14414E-07   -0.19111E-05   -0.14414E-07    0.10761E-10
   110    0.35750E+04   -0.24395E+02   -0.18840E-05   -0.24395E+02    0.66117E+00   -0.14456E-07   -0.18840E-05   -0.14456E-07    0.10477E-10
   111    0.35861E+04   -0.24805E+02   -0.18572E-05   -0.24805E+02    0.66841E+00   -0.14451E-07   -0.18572E-05   -0.14451E-07    0.10202E-10
   112    0.35974E+04   -0.25210E+02   -0.18307E-05   -0.25210E+02    0.67535E+00   -0.14400E-07   -0.18307E-05   -0.14400E-07    0.99349E-11
   113    0.36089E+04   -0.25608E+02   -0.18045E-05   -0.25608E+02    0.68200E+00   -0.14306E-07   -0.18045E-05   -0.14306E-07    0.96766E-11
   114    0.36206E+04   -0.26000E+02   -0.17784E-05   -0.26000E+02    0.68830E+00   -0.14173E-07   -0.17784E-05   -0.14173E-07    0.94264E-11
   115    0.36324E+04   -0.26384E+02   -0.17524E-05   -0.26384E+02    0.69440E+00   -0.14004E-07   -0.17524E-05   -0.14004E-07    0.91839E-11
   116    0.36443E+04   -0.26760E+02   -0.17264E-05   -0.26760E+02    0.70009E+00   -0.13802E-07   -0.17264E-05   -0.13802E-07    0.89491E-11
   117    0.36565E+04   -0.27128E+02   -0.17004E-05   -0.27128E+02    0.70543E+00   -0.13571E-07   -0.17004E-05   -0.13571E-07    0.87217E-11
   118    0.36689E+04   -0.27489E+02   -0.16743E-05   -0.27489E+02    0.71058E+00   -0.13315E-07   -0.16743E-05   -0.13315E-07    0.85014E-11
   119    0.36813E+04   -0.27839E+02   -0.16480E-05   -0.27839E+02    0.71540E+00   -0.13035E-07   -0.16480E-05   -0.13035E-07    0.82881E-11
   120    0.36939E+04   -0.28180E+02   -0.16216E-05   -0.28180E+02    0.71975E+00   -0.12736E-07   -0.16216E-05   -0.12736E-07    0.80815E-11
   121    0.37065E+04   -0.28511E+02   -0.15949E-05   -0.28511E+02    0.72393E+00   -0.12421E-07   -0.15949E-05   -0.12421E-07    0.78813E-11
   122    0.37193E+04   -0.28831E+02   -0.15678E-05   -0.28831E+02    0.72764E+00   -0.12094E-07   -0.15678E-05   -0.12094E-07    0.76874E-11
   123    0.37322E+04   -0.29142E+02   -0.15404E-05   -0.29142E+02    0.73097E+00   -0.11757E-07   -0.15404E-05   -0.11757E-07    0.74996E-11
   124    0.37452E+04   -0.29439E+02   -0.15125E-05   -0.29439E+02    0.73398E+00   -0.11413E-07   -0.15125E-05   -0.11413E-07    0.73175E-11
   125    0.37583E+04   -0.29725E+02   -0.14841E-05   -0.29725E+02    0.73663E+00   -0.11068E-07   -0.14841E-05   -0.11068E-07    0.71411E-11
   126    0.37716E+04   -0.29999E+02   -0.14551E-05   -0.29999E+02    0.73897E+00   -0.10723E-07   -0.14551E-05   -0.10723E-07    0.69699E-11
   127    0.37849E+04   -0.30261E+02   -0.14255E-05   -0.30261E+02    0.74087E+00   -0.10381E-07   -0.14255E-05   -0.10381E-07    0.68040E-11
   128    0.37982E+04   -0.30511E+02   -0.13952E-05   -0.30511E+02    0.74249E+00   -0.10047E-07   -0.13952E-05   -0.10047E-07    0.66429E-11
   129    0.38118E+04   -0.30746E+02   -0.13642E-05   -0.30746E+02    0.74367E+00   -0.97237E-08   -0.13642E-05   -0.97237E-08    0.64865E-11
   130    0.38254E+04   -0.30968E+02   -0.13323E-05   -0.30968E+02    0.74443E+00   -0.94142E-08   -0.13323E-05   -0.94142E-08    0.63346E-11
   131    0.38391E+04   -0.31176E+02   -0.12996E-05   -0.31176E+02    0.74491E+00   -0.91211E-08   -0.12996E-05   -0.91211E-08    0.61869E-11
